T_ID,senders_account,receivers_account,amount,date,time
2961,1082,1062,23.81,16/01/2024,05:22:18
2962,1097,1080,29.78,08/01/2024,17:13:23
2963,1008,1071,26.81,03/05/2023,11:13:52
2964,1010,1049,53.77,11/06/2023,08:11:30
2965,1041,1044,56.43,17/11/2023,06:26:57
2966,1095,1049,53.45,10/10/2023,12:47:24
2967,1070,1002,89.96,06/12/2023,08:20:43
2968,1044,1021,62.91,28/11/2023,09:15:06
2969,1098,1088,70.42,16/11/2023,23:54:20
2970,1070,1043,26.7,17/04/2023,05:11:39
2971,1056,1030,92.2,03/02/2024,23:50:57
2972,1066,1041,89.69,25/10/2023,00:22:17
2973,1015,1043,22.33,02/07/2023,17:06:35
2974,1027,1071,97.99,01/02/2024,15:19:12
2975,1053,1026,77.15,14/10/2023,06:57:03
2976,1072,1077,15.48,25/07/2023,07:44:17
2977,1029,1086,87.11,19/03/2023,02:57:40
2978,1058,1025,63.94,17/11/2023,17:28:07
2979,1039,1086,97.24,17/10/2023,19:57:42
2980,1065,1100,58.89,03/11/2023,13:31:09
2981,1020,1025,37.7,20/05/2023,08:25:21
2982,1098,1030,63.83,18/07/2023,10:18:17
2983,1077,1017,59.98,06/05/2023,06:19:52
2984,1019,1081,64.02,13/01/2024,13:07:22
2985,1072,1064,32.67,21/01/2024,18:31:58
2986,1074,1098,76.17,08/12/2023,11:06:18
2987,1091,1066,51.17,01/09/2023,08:24:22
2988,1035,1036,70.85,05/04/2023,23:25:25
2989,1089,1034,98.06,25/06/2023,04:51:47
2990,1085,1027,54.35,13/08/2023,19:40:54
2991,1096,1080,93.79,10/07/2023,03:00:27
2992,1033,1100,87.44,31/08/2023,21:00:41
2993,1046,1073,46.03,21/11/2023,20:36:13
2994,1052,1005,96.48,29/10/2023,13:14:49
2995,1037,1049,94.07,07/02/2024,20:19:04
2996,1081,1085,33.35,14/08/2023,15:32:21
2997,1014,1035,13.77,28/05/2023,17:06:53
2998,1008,1027,89.95,03/02/2024,01:16:08
2999,1081,1050,49.68,24/03/2023,04:14:35
3000,1069,1065,34.01,06/02/2024,18:12:34
3001,1029,1089,52.83,01/02/2024,20:54:07
3002,1032,1064,22.53,16/07/2023,02:04:49
3003,1040,1065,59.08,06/05/2023,23:09:17
3004,1076,1037,43.2,19/11/2023,10:26:29
3005,1012,1041,63.47,13/05/2023,22:33:46
3006,1030,1084,29.22,05/06/2023,04:22:47
3007,1077,1068,34.57,10/12/2023,04:05:37
3008,1071,1023,93.11,24/12/2023,18:46:39
3009,1010,1041,20.87,17/11/2023,03:45:38
3010,1084,1075,12.95,19/08/2023,04:25:46
3011,1083,1061,71.34,20/02/2023,01:55:08
3012,1029,1074,46.1,05/10/2023,21:05:34
3013,1010,1047,68.4,08/03/2023,20:13:17
3014,1043,1031,47.32,03/07/2023,04:40:17
3015,1004,1027,43.5,20/01/2024,12:17:45
3016,1099,1034,12.81,24/09/2023,03:00:45
3017,1027,1066,96.3,09/12/2023,21:32:33
3018,1065,1026,16.24,10/12/2023,00:51:05
3019,1024,1095,36.47,28/02/2023,21:38:36
3020,1100,1023,84.91,22/04/2023,12:49:01
3021,1078,1022,37.9,18/11/2023,03:40:10
3022,1098,1075,64.94,29/12/2023,06:49:47
3023,1010,1078,35.38,21/01/2024,07:08:44
3024,1048,1026,60.99,24/06/2023,10:23:39
3025,1082,1090,64.44,29/03/2023,13:03:39
3026,1001,1066,47.72,15/09/2023,21:08:06
3027,1098,1024,66.58,12/11/2023,11:38:20
3028,1017,1055,36.13,19/02/2023,10:39:45
3029,1038,1002,63.58,24/07/2023,17:25:54
3030,1017,1095,26.11,06/02/2024,17:32:31
3031,1045,1025,65.99,30/11/2023,20:43:40
3032,1098,1018,63.11,23/08/2023,17:30:00
3033,1073,1040,16.98,27/11/2023,01:33:19
3034,1019,1034,34.08,07/01/2024,02:46:12
3035,1059,1032,23.35,23/09/2023,02:42:23
3036,1055,1030,17.08,25/07/2023,14:42:36
3037,1055,1061,73.28,11/11/2023,11:02:06
3038,1012,1058,47.98,18/12/2023,17:02:30
3039,1056,1016,83.16,16/07/2023,13:21:59
3040,1051,1056,37.17,13/06/2023,18:07:29
3041,1095,1034,44.83,26/05/2023,15:05:32
3042,1047,1032,27.94,22/10/2023,21:26:04
3043,1002,1037,32.35,01/03/2023,12:09:47
3044,1041,1077,40.8,10/10/2023,09:14:27
3045,1075,1048,56.3,17/12/2023,02:30:14
3046,1054,1099,30.6,02/09/2023,06:09:36
3047,1038,1098,41.55,29/04/2023,09:44:58
3048,1097,1028,92.08,15/03/2023,15:47:09
3049,1034,1073,26.78,07/05/2023,15:03:12
3050,1020,1071,90.54,14/06/2023,18:49:13
3051,1020,1007,24.18,13/04/2023,06:59:58
3052,1026,1073,58.6,25/06/2023,01:51:09
3053,1016,1100,84.5,23/02/2023,16:32:05
3054,1094,1060,69.69,01/03/2023,18:51:49
3055,1066,1088,25.04,26/05/2023,05:49:43
3056,1043,1069,96.82,29/07/2023,01:41:39
3057,1027,1086,46.47,06/02/2024,20:52:34
3058,1004,1092,59.94,15/10/2023,18:51:53
3059,1025,1028,70.97,10/09/2023,18:35:01
3060,1055,1033,64.51,15/04/2023,04:18:32
3061,1003,1037,73.97,25/10/2023,12:04:40
3062,1020,1010,35.46,18/06/2023,02:08:37
3063,1069,1059,91.35,26/04/2023,15:27:35
3064,1042,1087,74.42,11/11/2023,08:52:13
3065,1091,1034,45.33,04/07/2023,01:28:53
3066,1034,1029,71.75,18/02/2023,14:47:16
3067,1068,1031,34.64,07/05/2023,02:59:34
3068,1007,1043,69.87,26/11/2023,19:24:55
3069,1046,1097,34.73,13/11/2023,02:19:57
3070,1011,1086,11.98,16/01/2024,14:05:47
3071,1083,1066,64.57,26/09/2023,21:13:18
3072,1004,1008,62.77,09/10/2023,00:59:04
3073,1006,1033,80.67,12/12/2023,11:51:08
3074,1012,1060,98.84,28/08/2023,09:09:19
3075,1034,1059,87.49,08/08/2023,10:21:47
3076,1087,1089,49.29,08/05/2023,15:59:20
3077,1038,1070,72.77,25/12/2023,15:44:20
3078,1010,1051,11.51,07/08/2023,03:10:59
3079,1040,1032,71.31,27/08/2023,19:10:23
3080,1052,1080,81.62,11/08/2023,09:20:20
3081,1022,1092,72.49,12/09/2023,20:02:57
3082,1075,1026,69.02,02/06/2023,21:09:01
3083,1009,1016,97.4,07/10/2023,21:34:09
3084,1088,1048,33.1,31/05/2023,15:22:07
3085,1006,1041,58.27,04/05/2023,03:22:18
3086,1014,1016,90.29,01/11/2023,10:40:49
3087,1066,1074,76.58,13/03/2023,16:41:29
3088,1059,1051,20.93,16/12/2023,03:48:17
3089,1029,1059,43.15,12/03/2023,19:24:06
3090,1045,1017,65.14,20/01/2024,15:44:08
3091,1025,1042,98.39,20/04/2023,09:50:45
3092,1054,1051,63.94,17/10/2023,17:15:07
3093,1080,1019,69.57,20/07/2023,22:18:05
3094,1040,1074,70.2,01/02/2024,01:56:27
3095,1055,1093,78.32,07/07/2023,21:13:03
3096,1063,1085,85.27,11/11/2023,03:05:58
3097,1020,1014,89.82,17/06/2023,18:17:50
3098,1034,1024,63.61,04/12/2023,15:10:08
3099,1008,1039,38.84,16/09/2023,23:17:58
3100,1002,1055,25.01,30/12/2023,20:28:23
3101,1080,1056,79.94,21/02/2023,18:21:01
3102,1036,1085,50.23,15/01/2024,04:24:39
3103,1080,1075,26.85,04/11/2023,16:13:12
3104,1086,1064,15.84,21/09/2023,15:06:58
3105,1022,1011,11.05,19/07/2023,02:29:35
3106,1014,1019,95.49,13/10/2023,08:24:44
3107,1074,1051,67.16,07/03/2023,14:11:46
3108,1064,1100,97.42,05/12/2023,08:16:37
3109,1086,1053,52.16,30/06/2023,01:57:59
3110,1089,1075,42,07/01/2024,06:43:32
3111,1052,1048,55.49,31/08/2023,21:46:01
3112,1012,1099,23.56,02/07/2023,10:51:17
3113,1025,1019,51.31,03/07/2023,04:03:25
3114,1025,1075,47.97,01/08/2023,15:21:09
3115,1001,1006,48.51,09/02/2024,19:01:27
3116,1041,1001,14.38,04/09/2023,21:41:19
3117,1091,1057,78.52,24/12/2023,16:37:10
3118,1028,1060,17.57,29/06/2023,16:15:13
3119,1082,1055,38.24,24/05/2023,01:07:55
3120,1094,1062,76.37,25/08/2023,03:08:48
3121,1054,1052,81.3,22/09/2023,08:04:51
3122,1061,1071,60.2,11/05/2023,15:26:33
3123,1097,1080,18.98,25/10/2023,13:52:59
3124,1091,1043,55.91,20/01/2024,16:59:20
3125,1029,1012,30.08,12/06/2023,06:56:49
3126,1082,1071,45.57,09/10/2023,04:27:32
3127,1044,1029,86.3,01/04/2023,06:25:11
3128,1012,1057,92.07,18/12/2023,13:25:32
3129,1069,1079,18.09,30/09/2023,22:54:01
3130,1076,1049,31.42,21/11/2023,15:54:12
3131,1050,1008,23.19,22/12/2023,03:31:34
3132,1032,1038,78.81,04/11/2023,13:18:07
3133,1072,1087,32.4,28/07/2023,05:05:10
3134,1071,1092,92.29,20/05/2023,15:17:09
3135,1063,1075,98.99,24/04/2023,22:10:43
3136,1097,1005,58.8,27/01/2024,03:50:25
3137,1006,1079,34.24,12/12/2023,03:49:08
3138,1069,1049,82.01,05/09/2023,04:50:27
3139,1012,1010,76.9,26/07/2023,19:00:57
3140,1062,1004,12.1,10/05/2023,02:12:28
3141,1091,1021,79.76,03/01/2024,02:00:18
3142,1099,1089,29.21,04/01/2024,17:04:45
3143,1076,1080,77.18,11/07/2023,04:02:39
3144,1047,1073,17.93,21/09/2023,04:02:20
3145,1028,1088,90.82,03/04/2023,12:46:19
3146,1060,1023,85.91,30/10/2023,01:32:20
3147,1100,1018,54.25,09/07/2023,11:32:23
3148,1001,1093,74.21,16/01/2024,17:51:44
3149,1088,1092,52.8,14/12/2023,04:44:49
3150,1017,1002,52.68,04/03/2023,17:26:54
3151,1058,1046,68.17,19/09/2023,06:35:56
3152,1061,1003,75.16,07/04/2023,05:17:57
3153,1024,1035,49.03,20/04/2023,14:32:38
3154,1082,1059,91.79,07/02/2024,18:30:27
3155,1020,1076,66.7,05/02/2024,22:55:42
3156,1012,1069,85.74,31/05/2023,22:21:11
3157,1094,1017,21.83,06/07/2023,16:54:40
3158,1092,1062,46.66,11/10/2023,08:16:56
3159,1004,1015,85.25,04/04/2023,23:31:58
3160,1016,1056,28.68,23/06/2023,04:56:10
3161,1012,1080,43.56,30/09/2023,19:36:04
3162,1046,1054,39.59,28/09/2023,16:40:19
3163,1084,1021,79.87,02/11/2023,01:12:12
3164,1063,1045,46.68,01/11/2023,02:26:19
3165,1052,1099,93.6,20/04/2023,06:36:29
3166,1030,1015,38.92,26/05/2023,13:01:54
3167,1036,1078,75.91,03/03/2023,19:51:36
3168,1022,1100,98.92,07/12/2023,21:59:58
3169,1017,1053,90.5,28/04/2023,01:32:18
3170,1026,1031,58.85,15/06/2023,08:08:39
3171,1072,1069,86.21,07/04/2023,08:04:19
3172,1005,1079,61.24,05/01/2024,21:00:21
3173,1049,1056,48.39,30/06/2023,08:26:37
3174,1055,1063,68.42,07/02/2024,11:33:10
3175,1099,1054,52.97,10/11/2023,03:53:57
3176,1061,1080,90.43,06/12/2023,04:49:18
3177,1014,1077,81.71,10/09/2023,22:49:05
3178,1044,1040,42.26,23/05/2023,05:42:42
3179,1057,1081,51.3,17/11/2023,02:17:34
3180,1082,1096,65.29,07/11/2023,07:11:53
3181,1032,1072,68.97,22/06/2023,01:58:33
3182,1079,1094,60.62,10/05/2023,23:47:16
3183,1087,1043,20.65,17/06/2023,09:49:50
3184,1091,1006,90.81,12/05/2023,23:08:26
3185,1097,1048,70.57,21/06/2023,01:24:48
3186,1087,1090,86.65,30/07/2023,00:00:42
3187,1002,1095,67.26,10/09/2023,19:53:47
3188,1040,1067,86.37,12/06/2023,10:00:41
3189,1089,1004,32.27,18/12/2023,04:29:20
3190,1069,1056,82.01,07/03/2023,21:39:59
3191,1003,1028,14.03,09/06/2023,04:57:26
3192,1031,1040,51.64,19/09/2023,15:48:28
3193,1092,1065,56.99,11/09/2023,06:30:01
3194,1050,1061,39.57,02/07/2023,21:24:03
3195,1009,1010,77.38,19/09/2023,22:39:50
3196,1076,1095,33.85,29/11/2023,14:15:20
3197,1030,1050,56.88,03/06/2023,04:05:30
3198,1084,1008,82.75,03/01/2024,17:45:51
3199,1085,1002,43.49,01/11/2023,06:10:29
3200,1018,1006,74.39,15/04/2023,13:05:14
3201,1047,1029,25.94,18/12/2023,09:09:56
3202,1046,1081,52.89,02/01/2024,15:36:29
3203,1071,1001,38.53,30/08/2023,12:33:36
3204,1064,1040,79.36,22/06/2023,15:25:52
3205,1097,1093,62.79,07/01/2024,05:34:59
3206,1093,1027,31.16,28/06/2023,03:24:47
3207,1053,1027,32.22,18/03/2023,18:01:28
3208,1004,1076,99.3,03/01/2024,12:49:54
3209,1092,1084,58.79,29/04/2023,21:10:42
3210,1007,1097,16.29,26/12/2023,05:05:59
3211,1009,1002,38.25,16/05/2023,14:57:45
3212,1049,1033,57.96,14/09/2023,17:01:22
3213,1069,1078,14.17,04/09/2023,07:28:35
3214,1058,1062,78.73,10/09/2023,06:03:06
3215,1016,1080,16.05,08/08/2023,22:51:00
3216,1084,1012,87.85,23/08/2023,14:32:27
3217,1027,1054,63.68,17/04/2023,04:48:02
3218,1035,1099,27.97,27/02/2023,08:29:25
3219,1023,1096,82.18,08/07/2023,23:12:42
3220,1089,1061,12.1,15/02/2023,08:09:27
3221,1044,1030,75.72,10/10/2023,04:39:22
3222,1021,1100,84.27,09/11/2023,13:49:04
3223,1007,1080,86.2,20/02/2023,01:45:11
3224,1077,1022,82.25,15/10/2023,09:47:33
3225,1011,1059,21.87,14/07/2023,17:23:45
3226,1019,1076,83.33,04/11/2023,16:29:48
3227,1061,1068,36.35,04/12/2023,23:33:20
3228,1043,1014,19.12,22/04/2023,20:58:56
3229,1036,1003,26.7,21/11/2023,13:45:45
3230,1060,1082,30.15,24/03/2023,19:50:52
3231,1023,1065,83.22,29/06/2023,04:55:46
3232,1036,1035,17.79,29/11/2023,02:10:46
3233,1091,1053,66.98,18/08/2023,07:25:27
3234,1037,1071,37.3,12/05/2023,12:57:06
3235,1014,1079,80.28,16/10/2023,04:27:17
3236,1043,1091,32.15,19/05/2023,23:48:54
3237,1046,1076,22.27,25/04/2023,16:03:29
3238,1001,1084,12.56,02/11/2023,00:48:36
3239,1064,1043,74.35,09/04/2023,08:19:33
3240,1083,1091,16.1,29/07/2023,08:41:40
3241,1051,1053,76.48,01/10/2023,01:03:34
3242,1088,1057,75.24,21/07/2023,04:14:48
3243,1071,1056,43.91,12/12/2023,17:44:27
3244,1057,1054,11.79,09/10/2023,06:34:24
3245,1080,1021,26.47,13/10/2023,05:58:54
3246,1083,1095,42.19,29/04/2023,09:59:17
3247,1009,1072,58.59,27/09/2023,16:35:22
3248,1015,1056,56.37,03/09/2023,14:39:39
3249,1071,1042,72.82,30/01/2024,17:01:52
3250,1026,1015,65.65,18/03/2023,11:42:32
3251,1039,1042,63.05,18/09/2023,09:53:38
3252,1092,1008,97.96,12/12/2023,18:39:57
3253,1075,1062,98.27,12/07/2023,06:59:58
3254,1010,1052,70.39,10/02/2024,03:27:27
3255,1095,1042,99.08,11/03/2023,18:03:42
3256,1035,1045,95.52,05/01/2024,20:01:59
3257,1094,1042,66.9,04/04/2023,00:16:34
3258,1023,1061,14.62,18/04/2023,03:50:02
3259,1005,1088,23.9,08/05/2023,10:21:34
3260,1077,1075,98.66,06/10/2023,23:31:08
3261,1083,1006,65.06,01/02/2024,20:37:54
3262,1061,1089,84.81,28/08/2023,11:13:03
3263,1038,1053,91.38,09/01/2024,18:19:15
3264,1039,1007,29.8,04/05/2023,12:10:27
3265,1069,1049,83.93,07/11/2023,02:42:36
3266,1086,1087,15.73,25/07/2023,04:18:13
3267,1002,1008,22.71,13/01/2024,18:05:40
3268,1013,1098,19.25,23/06/2023,13:15:17
3269,1045,1028,79.05,28/05/2023,05:23:24
3270,1049,1045,78.88,23/05/2023,17:37:31
3271,1036,1032,78.38,07/03/2023,17:15:58
3272,1036,1004,60.99,16/10/2023,17:03:13
3273,1066,1064,92.04,08/05/2023,22:53:52
3274,1091,1017,70.36,18/09/2023,05:53:35
3275,1058,1016,96.56,17/06/2023,15:36:36
3276,1046,1041,13.45,17/11/2023,00:11:47
3277,1010,1098,81.67,22/01/2024,17:51:37
3278,1081,1087,57.09,30/04/2023,07:30:28
3279,1093,1076,50.88,03/08/2023,12:04:34
3280,1064,1023,95.63,26/01/2024,18:06:51
3281,1057,1071,56.78,24/10/2023,09:46:58
3282,1082,1067,67.19,26/10/2023,22:35:57
3283,1016,1090,88.58,28/07/2023,01:39:04
3284,1040,1037,58.71,11/06/2023,02:37:47
3285,1090,1055,62.83,12/02/2024,13:09:07
3286,1029,1028,46.61,17/11/2023,15:41:31
3287,1004,1031,69.96,20/06/2023,03:31:08
3288,1094,1070,21.39,10/04/2023,08:17:28
3289,1096,1006,19.01,22/10/2023,23:46:11
3290,1064,1023,23.14,20/02/2023,02:06:36
3291,1090,1028,53.38,16/02/2023,17:22:11
3292,1056,1042,33.43,01/04/2023,16:08:48
3293,1051,1032,44.95,26/01/2024,18:00:10
3294,1008,1051,10.31,31/01/2024,14:47:49
3295,1021,1055,14.32,22/08/2023,11:31:04
3296,1082,1074,79.5,19/10/2023,03:19:42
3297,1064,1079,48.86,06/12/2023,00:02:35
3298,1009,1083,38.33,15/09/2023,04:35:05
3299,1081,1017,65.39,30/06/2023,05:19:19
3300,1096,1081,96.47,14/05/2023,16:36:52
3301,1094,1062,18.38,15/06/2023,02:28:46
3302,1047,1004,38.62,17/07/2023,11:30:38
3303,1037,1088,92.74,09/01/2024,04:41:07
3304,1064,1006,49.98,04/08/2023,16:06:00
3305,1042,1099,60.54,06/01/2024,08:15:52
3306,1039,1016,12.31,17/05/2023,10:36:00
3307,1080,1098,82.83,17/08/2023,21:42:10
3308,1015,1063,24.5,20/05/2023,18:24:52
3309,1063,1036,31.86,14/03/2023,14:52:36
3310,1023,1005,21.7,17/09/2023,22:39:30
3311,1099,1085,86.36,12/02/2024,21:41:02
3312,1096,1037,91.21,26/05/2023,23:06:05
3313,1070,1046,73.05,07/09/2023,05:04:01
3314,1098,1016,32.07,08/02/2024,03:46:52
3315,1093,1032,54.84,26/08/2023,01:07:47
3316,1038,1005,52.76,17/03/2023,08:43:29
3317,1091,1031,76.46,10/02/2024,08:10:48
3318,1024,1017,83.21,08/01/2024,05:20:28
3319,1037,1075,95.46,30/05/2023,07:15:12
3320,1056,1061,71.95,22/09/2023,12:09:39
3321,1052,1005,37.63,23/12/2023,08:49:47
3322,1044,1028,12.4,12/02/2024,06:28:52
3323,1078,1039,61.35,16/12/2023,11:54:38
3324,1077,1099,95.48,13/03/2023,06:38:19
3325,1003,1085,54.04,07/08/2023,13:50:47
3326,1032,1039,24.26,23/06/2023,19:11:33
3327,1058,1022,60.09,01/08/2023,02:46:30
3328,1097,1005,72.34,16/01/2024,21:53:32
3329,1028,1098,35.17,06/08/2023,02:46:53
3330,1050,1068,85.18,28/11/2023,11:20:33
3331,1078,1025,91.31,20/05/2023,03:53:06
3332,1011,1038,42.82,20/06/2023,04:23:17
3333,1065,1004,33.68,29/07/2023,16:44:40
3334,1017,1003,36.08,05/10/2023,15:03:19
3335,1094,1050,61.1,18/10/2023,12:29:45
3336,1071,1082,70.76,26/06/2023,02:08:25
3337,1046,1017,28.44,29/12/2023,06:59:19
3338,1099,1076,97.79,16/01/2024,15:07:29
3339,1056,1002,61.07,21/09/2023,20:36:38
3340,1093,1085,18.4,11/04/2023,21:55:19
3341,1014,1029,41.74,06/12/2023,19:35:14
3342,1038,1045,67.81,14/08/2023,04:18:37
3343,1046,1042,50.09,14/10/2023,12:31:53
3344,1080,1009,52.37,07/06/2023,12:13:04
3345,1082,1066,28.46,13/04/2023,07:34:15
3346,1080,1078,89.1,12/07/2023,16:21:11
3347,1039,1026,47.73,15/09/2023,21:18:08
3348,1065,1070,64.63,29/07/2023,01:32:35
3349,1066,1024,87.47,23/08/2023,18:02:58
3350,1097,1033,60.48,07/12/2023,13:09:41
3351,1036,1021,40.6,28/03/2023,07:17:34
3352,1069,1045,11.05,23/02/2023,10:49:26
3353,1025,1034,96.16,27/02/2023,00:32:24
3354,1061,1086,29.85,09/11/2023,15:43:21
3355,1014,1005,48.38,30/06/2023,23:37:35
3356,1055,1049,97.96,13/11/2023,01:07:24
3357,1081,1008,58.42,12/07/2023,10:49:27
3358,1039,1077,27.86,28/02/2023,19:40:19
3359,1015,1008,59.14,29/08/2023,23:43:07
3360,1061,1097,53.04,26/08/2023,02:59:46
3361,1088,1080,62.34,19/05/2023,17:20:22
3362,1089,1024,66.18,30/05/2023,18:05:26
3363,1044,1013,67.56,26/11/2023,10:02:20
3364,1080,1048,51.13,08/07/2023,09:55:46
3365,1053,1067,32.57,22/05/2023,23:16:54
3366,1050,1013,81.2,04/11/2023,15:30:47
3367,1081,1055,76.19,26/11/2023,02:39:45
3368,1009,1040,81.58,21/10/2023,05:20:05
3369,1022,1064,93.99,13/10/2023,02:33:53
3370,1080,1079,24.83,04/07/2023,15:05:32
3371,1026,1078,31.21,24/07/2023,03:41:26
3372,1083,1060,68.14,31/05/2023,09:08:44
3373,1011,1077,67.1,14/09/2023,23:09:25
3374,1041,1080,13.94,03/06/2023,05:26:05
3375,1065,1072,91.22,16/01/2024,19:39:29
3376,1066,1058,49.97,28/01/2024,22:35:38
3377,1013,1070,26.46,14/08/2023,05:49:31
3378,1100,1024,98.58,18/09/2023,03:05:28
3379,1068,1030,81.14,07/12/2023,02:13:07
3380,1004,1017,28.38,09/02/2024,15:26:04
3381,1068,1081,34.88,18/01/2024,11:10:17
3382,1026,1074,12.31,17/01/2024,12:20:57
3383,1042,1081,84.01,03/12/2023,02:40:35
3384,1051,1009,29.9,23/01/2024,06:32:25
3385,1030,1092,25.02,09/09/2023,14:29:43
3386,1058,1027,24.33,27/04/2023,00:57:35
3387,1027,1078,84.47,22/04/2023,22:38:22
3388,1049,1085,69.93,20/02/2023,19:32:09
3389,1048,1020,16.32,11/11/2023,03:41:47
3390,1066,1017,95.89,26/12/2023,16:30:34
3391,1099,1012,35.86,22/03/2023,23:59:02
3392,1029,1011,12.2,14/02/2024,18:06:39
3393,1017,1027,29.28,22/02/2023,08:14:29
3394,1079,1005,49.11,24/09/2023,13:26:05
3395,1094,1093,27.98,23/03/2023,22:48:34
3396,1043,1061,12.31,15/07/2023,21:54:41
3397,1006,1046,18.68,20/09/2023,21:26:49
3398,1058,1055,94.5,26/04/2023,02:03:52
3399,1082,1087,31.74,21/07/2023,04:18:21
3400,1088,1005,67.93,08/01/2024,22:23:46
3401,1029,1098,53.86,06/11/2023,19:32:14
3402,1012,1100,96.05,17/04/2023,15:57:28
3403,1061,1046,56.5,11/02/2024,05:08:20
3404,1017,1002,71.64,20/12/2023,00:45:48
3405,1044,1060,70.24,18/07/2023,20:47:06
3406,1063,1031,87.01,12/01/2024,23:11:00
3407,1097,1063,37.39,29/04/2023,16:58:18
3408,1042,1045,79.35,02/05/2023,11:00:56
3409,1049,1033,11.59,05/05/2023,01:18:02
3410,1064,1018,45.62,28/03/2023,15:42:42
3411,1065,1002,46.07,15/11/2023,22:34:22
3412,1017,1002,42.54,01/04/2023,19:59:07
3413,1100,1028,13.49,01/12/2023,17:11:49
3414,1009,1049,68.96,26/06/2023,21:58:11
3415,1072,1001,56.14,28/09/2023,08:54:13
3416,1080,1023,53.89,12/06/2023,12:04:27
3417,1057,1082,25.8,05/02/2024,20:40:57
3418,1093,1032,85.33,12/05/2023,15:00:05
3419,1053,1075,79.41,10/06/2023,20:26:11
3420,1056,1045,15.14,13/09/2023,06:48:16
3421,1015,1095,99.9,04/04/2023,03:27:23
3422,1019,1072,67.25,04/10/2023,17:20:36
3423,1059,1037,54.78,06/09/2023,21:18:54
3424,1073,1080,12.9,01/01/2024,18:55:04
3425,1071,1057,87.43,08/04/2023,14:02:34
3426,1010,1051,73.43,12/08/2023,05:05:29
3427,1091,1078,73.37,12/04/2023,14:45:33
3428,1008,1068,78.81,29/11/2023,05:22:45
3429,1057,1054,85.62,27/11/2023,00:30:32
3430,1096,1047,94.24,16/07/2023,23:48:39
3431,1002,1072,93.2,23/06/2023,19:42:22
3432,1075,1049,88.87,27/01/2024,13:46:09
3433,1084,1068,95.5,24/09/2023,04:00:25
3434,1007,1053,18.4,18/07/2023,00:23:47
3435,1078,1014,57.46,19/06/2023,07:05:01
3436,1083,1020,12.88,28/07/2023,01:22:02
3437,1005,1092,23.63,15/06/2023,10:14:44
3438,1060,1062,21.54,21/09/2023,14:58:23
3439,1060,1051,67.48,16/04/2023,12:27:49
3440,1039,1094,20.74,07/01/2024,23:31:50
3441,1015,1024,46.06,08/06/2023,01:25:39
3442,1092,1044,10.59,10/04/2023,11:32:08
3443,1076,1035,59.88,26/08/2023,09:15:27
3444,1039,1009,71.53,01/04/2023,21:17:16
3445,1006,1058,81.09,26/07/2023,10:09:44
3446,1089,1021,31.73,01/06/2023,18:34:11
3447,1089,1096,88.62,31/12/2023,12:51:43
3448,1075,1001,54.47,17/07/2023,12:45:21
3449,1039,1003,88.83,10/07/2023,14:22:19
3450,1041,1005,39.3,14/01/2024,02:28:35
3451,1002,1073,12.81,17/10/2023,20:50:46
3452,1058,1095,97.88,20/08/2023,21:21:07
3453,1067,1015,64.09,14/05/2023,14:18:16
3454,1045,1061,69.6,04/02/2024,17:04:57
3455,1055,1044,13.12,01/11/2023,18:01:34
3456,1011,1041,11.28,13/03/2023,07:52:59
3457,1091,1048,38.76,21/08/2023,10:22:20
3458,1006,1089,67.33,10/03/2023,05:22:12
3459,1069,1052,50.59,08/04/2023,18:26:27
3460,1014,1043,62.55,29/04/2023,21:52:10
3461,1006,1084,59.38,28/12/2023,08:01:15
3462,1099,1034,51.22,13/10/2023,20:04:18
3463,1056,1099,53.59,06/08/2023,12:28:57
3464,1029,1099,56.58,16/12/2023,01:00:45
3465,1046,1018,10.3,19/01/2024,14:03:29
3466,1050,1026,67.29,31/01/2024,05:18:05
3467,1037,1001,71.81,01/05/2023,18:45:47
3468,1079,1072,52.06,24/03/2023,23:08:25
3469,1065,1062,81.71,13/04/2023,07:04:04
3470,1075,1052,41.06,04/05/2023,05:10:43
3471,1092,1064,50.24,25/05/2023,18:01:30
3472,1064,1046,72.47,10/12/2023,07:47:18
3473,1001,1053,27.45,03/05/2023,21:51:04
3474,1009,1014,12.13,03/05/2023,02:48:18
3475,1061,1091,13.41,08/09/2023,00:41:30
3476,1011,1009,17.9,24/01/2024,08:30:20
3477,1063,1001,69.51,19/04/2023,11:28:55
3478,1069,1030,44.1,23/07/2023,09:50:57
3479,1051,1088,58.43,28/03/2023,12:39:06
3480,1073,1002,17.56,31/07/2023,05:25:58
3481,1041,1067,91.97,25/04/2023,01:34:56
3482,1052,1082,49.97,07/07/2023,02:08:18
3483,1002,1092,79.54,07/07/2023,05:23:43
3484,1088,1097,41.89,10/02/2024,23:50:55
3485,1061,1081,89.61,25/11/2023,04:47:39
3486,1093,1088,65.98,10/02/2024,04:53:04
3487,1026,1043,14.54,12/04/2023,12:11:16
3488,1044,1048,51.88,25/05/2023,01:06:05
3489,1065,1001,29.48,04/03/2023,00:37:23
3490,1024,1042,96.77,26/01/2024,23:24:21
3491,1044,1004,53.31,12/06/2023,18:50:36
3492,1063,1089,19.96,15/09/2023,18:43:55
3493,1098,1033,66.32,05/07/2023,10:30:12
3494,1040,1093,54.63,25/09/2023,02:02:18
3495,1022,1100,62.45,24/08/2023,13:23:46
3496,1003,1032,42.91,03/12/2023,21:05:32
3497,1006,1059,65.79,19/01/2024,10:46:00
